real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0612016536077505,0.0872263569142285,0.0938902648642072,Using Contact Responses,2013,NH,ridge,1634
0.0964664974824745,0.0713471735831483,0.0713471735831483,Using Contact Responses,2017,NH,ridge,12050
0.0612016536077505,0.090115650065673,0.0967795580156517,Not Using Contact Responses,2013,NH,ridge,1634
0.0964664974824745,0.0730521861534762,0.0730521861534762,Not Using Contact Responses,2017,NH,ridge,12050
