real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0323266133968375,0.0372719084300854,0.0372719084300854,Using Identity Responses,2015,VT,lassolog,10476
0.0371973252663913,0.0504720137858188,0.0504720137858188,Using Identity Responses,2017,VT,lassolog,10334
0.0323266133968375,0.042591895272712,0.042591895272712,Not Using Identity Responses,2015,VT,lassolog,10476
0.0371973252663913,0.0569414844771792,0.0569414844771792,Not Using Identity Responses,2017,VT,lassolog,10334
