real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0905866325621198,0.0877658158290596,0.0877658158290596,Using Identity Responses,2017,TX,logit,1118
0.0905866325621198,0.0853208925813939,0.0853208925813939,Not Using Identity Responses,2017,TX,logit,1118
