real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.117408697019487,0.0939913216407787,0.0939913216407787,Not Using Contact Responses,2017,MD,ridge,51087
0.105672762642636,0.0896583776183772,0.0952113514404715,Using Contact Responses,2015,MD,ridge,55596
0.105672762642636,0.0841168439597042,0.0896698177817984,Not Using Contact Responses,2015,MD,ridge,55596
