real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0996742731035532,0.0966101929003499,0.10108827582636,Using Contact Responses,2015,IN,ridgelog,1912
0.0996742731035532,0.094372238074819,0.0993952476982863,Not Using Contact Responses,2015,IN,ridgelog,1912
