real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0588255173728181,0.0147748051384605,0.0527120658555083,Not Using Contact Responses,2013,ND,ols,1981
0.0653031111973085,0.0593549233707762,0.0691275079222448,Not Using Contact Responses,2015,ND,ols,2121
0.0917588303639436,0.0497018716986051,0.0497018716986051,Not Using Contact Responses,2017,ND,ols,2142
