real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0464356142435874,0.052697839118414,0.0527315529386694,Using Identity Responses,2015,OK,gbrt,1611
0.0674285541069115,0.0665563686475491,0.0665563686475491,Using Identity Responses,2017,OK,gbrt,1649
0.0464356142435874,0.0542437414707413,0.0542574754844078,Not Using Identity Responses,2015,OK,gbrt,1611
0.0674285541069115,0.0638752164388965,0.0638752164388965,Not Using Identity Responses,2017,OK,gbrt,1649
