real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0643806808956871,0.0789572253945161,0.0739810935875075,Using Identity Responses,2015,CA,ridge,1000
0.0925486930642431,0.0805607620489316,0.0805607620489316,Using Identity Responses,2017,CA,ridge,866
0.0643806808956871,0.0770650348356135,0.0720889030286049,Not Using Identity Responses,2015,CA,ridge,1000
0.0925486930642431,0.0712463954508402,0.0712463954508402,Not Using Identity Responses,2017,CA,ridge,866
