real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0949856884465874,0.0535504403921004,0.0526694395856422,Using Identity Responses,2013,RI,ridge,1279
0.0938313387157423,0.0837684180137656,0.0781224873797154,Using Identity Responses,2015,RI,ridge,1751
0.0987235984912112,0.114789943442916,0.114789943442916,Using Identity Responses,2017,RI,ridge,1121
0.0949856884465874,0.0527589511300726,0.0518779503236144,Not Using Identity Responses,2013,RI,ridge,1279
0.0938313387157423,0.0782441222813511,0.0725981916473009,Not Using Identity Responses,2015,RI,ridge,1751
0.0987235984912112,0.0985035605643824,0.0985035605643824,Not Using Identity Responses,2017,RI,ridge,1121
