real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0284471954150905,0.0371497984189704,0.0371497984189704,Using Identity Responses,2017,NE,gbrt,717
0.0284471954150905,0.0329627962302358,0.0329627962302358,Not Using Identity Responses,2017,NE,gbrt,717
