real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0996742731035532,0.0946024135958328,0.101231910002961,Using Contact Responses,2015,IN,logit,1912
0.0996742731035532,0.0940446986764494,0.101787648944208,Not Using Contact Responses,2015,IN,logit,1912
