real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0981574207345052,0.0518899759648351,0.0518899759648351,Using Identity Responses,2015,NY,lasso,5615
0.098551826914993,0.0643572078385039,0.0643572078385039,Using Identity Responses,2017,NY,lasso,5887
0.0981574207345052,0.0451867538298527,0.0451867538298527,Not Using Identity Responses,2015,NY,lasso,5615
0.098551826914993,0.0478486642222029,0.0478486642222029,Not Using Identity Responses,2017,NY,lasso,5887
