real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0777399937819476,0.0832983605647206,0.0811211883590832,Using Identity Responses,2015,NM,ridge,8304
0.0782656168160385,0.0950903989657956,0.0950903989657956,Using Identity Responses,2017,NM,ridge,5781
0.0777399937819476,0.0738704653035712,0.0716932930979338,Not Using Identity Responses,2015,NM,ridge,8304
0.0782656168160385,0.0843695285487641,0.0843695285487641,Not Using Identity Responses,2017,NM,ridge,5781
