real_prop,pred_prop,pred_prop_2017,predset,year,pred_state,model,n
0.0235657543319508,0.0270782372808411,0.0271536425570924,Using Identity Responses,2015,OK,gbrt,831
0.0287410460414176,0.0320207476602349,0.0320207476602349,Using Identity Responses,2017,OK,gbrt,808
0.0235657543319508,0.0289647330526907,0.0290833800884011,Not Using Identity Responses,2015,OK,gbrt,831
0.0287410460414176,0.0297227025238674,0.0297227025238674,Not Using Identity Responses,2017,OK,gbrt,808
